fips,state_votes,state_po,county_votes,trump_share,trumpvotes,totalvotes,county_income,income_per_capita,county_college,percent_college,county_demographics,percent_male,percent_black,percent_hispanic,population,percent_under_5,percent_5_9,percent_10_14,percent_15_19,percent_20_24,percent_25_34,percent_35_44,percent_45_54,percent_55_59,percent_60_64,percent_65_74,percent_75_84,percent_85_over,percent_14_under,percent_15_24,percent_55_64,percent_75_over,county_industry,percent_retail,percent_transportation,percent_hes,county_rural,pop_rural,total_pop,percent_rural,pop_with_char,county_rural_housing,housing_rural,total_housing,percent_housing_rural,housing_with_char
1111,Alabama,AL,Randolph,0.756356140178659,7705,10187,"Randolph County, Alabama",23247,"Randolph County, Alabama",14.9,"Randolph County, Alabama",48.7,21.5,2.9,22574,5.7,6.3,5.8,6.8,5.6,10.8,11.6,13,6.2,8.1,11.8,6.3,1.9,17.8,12.399999999999999,14.3,8.2,"Randolph County, Alabama",9.7,4.5,17.7,"Randolph County, Alabama",18638,22913,0.8134246934054903,FALSE,"Randolph County, Alabama",9928,11982,0.828576197629778,FALSE
1113,Alabama,AL,Russell,0.47829248026589116,9210,19256,"Russell County, Alabama",22055,"Russell County, Alabama",16.5,"Russell County, Alabama",48.3,45.4,5.4,58213,7.3,8,5.5,5.9,6.4,15.3,12.8,13,6.7,5.8,8,4.1,1.3,20.8,12.3,12.5,5.3999999999999995,"Russell County, Alabama",12.5,4.5,21.4,"Russell County, Alabama",18748,52947,0.3540899389955994,FALSE,"Russell County, Alabama",8650,24595,0.3516974994917666,FALSE
1115,Alabama,AL,St. Clair,0.8242447916666666,31651,38400,"St. Clair County, Alabama",24861,"St. Clair County, Alabama",16.5,"St. Clair County, Alabama",50.1,9.9,2.4,87306,6,6,6.9,5.9,5.6,12.9,13,14.3,7.2,6.1,9.8,4.8,1.4,18.9,11.5,13.3,6.199999999999999,"St. Clair County, Alabama",12.4,6.1,17.8,"St. Clair County, Alabama",60853,83593,0.7279676527938942,FALSE,"St. Clair County, Alabama",25297,35541,0.711769505641372,FALSE
1117,Alabama,AL,Shelby,0.7211566950441464,73020,101254,"Shelby County, Alabama",36576,"Shelby County, Alabama",42.1,"Shelby County, Alabama",48.5,12.9,5.7,211261,5.9,6.7,7,6.8,5.7,12.5,14.1,14.3,6.4,6.4,8.9,4.1,1.3,19.6,12.5,12.8,5.3999999999999995,"Shelby County, Alabama",11.7,5.9,20.9,"Shelby County, Alabama",44762,195085,0.22944870184791244,FALSE,"Shelby County, Alabama",19579,80970,0.2418056070149438,FALSE
1119,Alabama,AL,Sumter,0.2466073935423491,1581,6411,"Sumter County, Alabama",15882,"Sumter County, Alabama",21.8,"Sumter County, Alabama",46.3,72.2,0.1,12985,5.4,5.3,5.1,10.7,13,8.9,9.4,11.2,7.6,6.5,9.1,5.9,1.9,15.799999999999999,23.7,14.1,7.800000000000001,"Sumter County, Alabama",12.4,5.6,33.7,"Sumter County, Alabama",13763,13763,1,FALSE,"Sumter County, Alabama",6786,6786,1,FALSE
1121,Alabama,AL,Talladega,0.617056305564702,20614,33407,"Talladega County, Alabama",22498,"Talladega County, Alabama",14.3,"Talladega County, Alabama",48.6,33.2,2.3,80565,5.3,6.3,6,6.3,6.5,12.2,12.5,13.7,7,7.2,10.3,5,1.7,17.6,12.8,14.2,6.7,"Talladega County, Alabama",12.4,5.9,21.3,"Talladega County, Alabama",45931,82291,0.5581533825084153,FALSE,"Talladega County, Alabama",21323,37088,0.5749298964624676,FALSE
1123,Alabama,AL,Tallapoosa,0.6976290670224776,13594,19486,"Tallapoosa County, Alabama",23655,"Tallapoosa County, Alabama",18.3,"Tallapoosa County, Alabama",48,27.8,2.3,40636,5.4,6.5,5.5,6.7,5.6,10.6,10.7,13.5,7.5,7.7,12.4,5.9,2.1,17.4,12.3,15.2,8,"Tallapoosa County, Alabama",8.9,6.2,24.1,"Tallapoosa County, Alabama",30890,41616,0.7422625913110342,FALSE,"Tallapoosa County, Alabama",17153,22111,0.7757677174257157,FALSE
1125,Alabama,AL,Tuscaloosa,0.577061668681983,47723,82700,"Tuscaloosa County, Alabama",26064,"Tuscaloosa County, Alabama",30.3,"Tuscaloosa County, Alabama",48.3,32.1,3.6,206213,6,5.8,5.7,9.5,11.2,14.8,11.9,11.2,5.7,5.9,7.5,3.6,1.4,17.5,20.7,11.600000000000001,5,"Tuscaloosa County, Alabama",10,4.4,29.6,"Tuscaloosa County, Alabama",49653,194656,0.2550807578497452,FALSE,"Tuscaloosa County, Alabama",21230,84872,0.25014138938637004,FALSE
1127,Alabama,AL,Walker,0.82335776330076,24266,29472,"Walker County, Alabama",22772,"Walker County, Alabama",11.6,"Walker County, Alabama",48.9,7,2.4,64493,6.2,6.2,5.9,6.2,5.7,11.8,11.8,13.5,7.4,6.7,11.1,5.7,1.9,18.3,11.9,14.100000000000001,7.6,"Walker County, Alabama",13.5,7,22.1,"Walker County, Alabama",49656,67023,0.7408799964191397,FALSE,"Walker County, Alabama",23015,30816,0.7468522845275182,FALSE
1129,Alabama,AL,Washington,0.7080745341614907,6042,8533,"Washington County, Alabama",22776,"Washington County, Alabama",11.1,"Washington County, Alabama",50.6,25.1,1.1,16643,3.7,5.3,8.5,7.2,6.3,10.2,10.6,14.9,6.7,8.3,11.2,6,1.1,17.5,13.5,15,7.1,"Washington County, Alabama",9.8,4.8,19.5,"Washington County, Alabama",17581,17581,1,FALSE,"Washington County, Alabama",8407,8407,1,FALSE
1131,Alabama,AL,Wilcox,0.28391631252043154,1737,6118,"Wilcox County, Alabama",16584,"Wilcox County, Alabama",12.5,"Wilcox County, Alabama",47.5,69.7,0.6,10809,6.2,4.6,8.6,7.8,6.2,10.7,12.1,11.5,6.8,7.2,10.7,5.5,2.2,19.4,14,14,7.7,"Wilcox County, Alabama",8.4,8.3,20.2,"Wilcox County, Alabama",11670,11670,1,FALSE,"Wilcox County, Alabama",5649,5649,1,FALSE
1133,Alabama,AL,Winston,0.8947929797343159,9228,10313,"Winston County, Alabama",21799,"Winston County, Alabama",13.5,"Winston County, Alabama",49.6,1.1,3.1,23875,5.2,5,6.9,5.7,5.2,10.8,11.2,14,7.8,7,12.5,6.3,2.2,17.1,10.9,14.8,8.5,"Winston County, Alabama",11.9,10.1,19.9,"Winston County, Alabama",20785,24484,0.848921744812939,FALSE,"Winston County, Alabama",11617,13469,0.8624990719429801,FALSE
2013,Alaska,AK,District 13,0.6165620694933415,4028,6533,"Aleutians East Borough, Alaska",32510,"Aleutians East Borough, Alaska",12.7,"Aleutians East Borough, Alaska",58.1,5.1,10.1,3425,3.2,3,4.9,5,6.9,14.4,14.8,24.1,7.7,7.2,6.2,1.8,0.9,11.100000000000001,11.9,14.9,2.7,"Aleutians East Borough, Alaska",3,3.7,9.1,"Aleutians East Borough, Alaska",3141,3141,1,FALSE,"Aleutians East Borough, Alaska",747,747,1,FALSE
2016,Alaska,AK,District 16,0.43074233458848843,3203,7436,"Aleutians West Census Area, Alaska",37070,"Aleutians West Census Area, Alaska",16.4,"Aleutians West Census Area, Alaska",59.7,4.7,13.9,5750,4.2,6.2,4.2,4.8,9.2,17.4,14.9,19.4,7.4,6.6,4.5,1.1,0.2,14.600000000000001,14,14,1.3,"Aleutians West Census Area, Alaska",9.2,13.7,7.4,"Aleutians West Census Area, Alaska",5561,5561,1,FALSE,"Aleutians West Census Area, Alaska",1929,1929,1,FALSE
2020,Alaska,AK,District 20,0.3063025210084034,2187,7140,"Anchorage Municipality, Alaska",39839,"Anchorage Municipality, Alaska",35.3,"Anchorage Municipality, Alaska",51,7.8,9.1,296112,7.4,6.9,6.5,6.2,8.2,17.4,12.8,12.6,6.6,5.4,6.6,2.5,0.9,20.8,14.399999999999999,12,3.4,"Anchorage Municipality, Alaska",11,8.7,23.9,"Anchorage Municipality, Alaska",12015,291826,0.041171794151309345,FALSE,"Anchorage Municipality, Alaska",5499,113032,0.0486499398400453,FALSE
2050,NA,NA,NA,NA,NA,NA,"Bethel Census Area, Alaska",19760,"Bethel Census Area, Alaska",12.3,"Bethel Census Area, Alaska",52,1.3,2.4,18040,10.3,10.1,9.7,8.8,7.5,15.2,10.9,10.6,4.7,5.1,4.9,1.8,0.4,30.099999999999998,16.3,9.8,2.2,"Bethel Census Area, Alaska",11.4,11,35.4,"Bethel Census Area, Alaska",12579,17013,0.7393757714688768,FALSE,"Bethel Census Area, Alaska",4176,5919,0.7055245818550431,FALSE
2060,NA,NA,NA,NA,NA,NA,"Bristol Bay Borough, Alaska",45259,"Bristol Bay Borough, Alaska",22.3,"Bristol Bay Borough, Alaska",59.1,0.9,3.6,890,5.8,5.7,6.6,5.1,4.3,10.2,15.2,17.4,11.7,8.4,6,2.8,0.8,18.1,9.399999999999999,20.1,3.5999999999999996,"Bristol Bay Borough, Alaska",4.3,16.2,14.8,"Bristol Bay Borough, Alaska",997,997,1,FALSE,"Bristol Bay Borough, Alaska",969,969,1,FALSE
2068,NA,NA,NA,NA,NA,NA,"Denali Borough, Alaska",34956,"Denali Borough, Alaska",43.5,"Denali Borough, Alaska",50,1.7,0.4,2232,3,1.9,4.4,5.6,13.4,12.1,13.1,17.5,7.6,14.2,4.8,2.5,0,9.3,19,21.799999999999997,2.5,"Denali Borough, Alaska",6.4,27.7,6.3,"Denali Borough, Alaska",1826,1826,1,FALSE,"Denali Borough, Alaska",1771,1771,1,FALSE
2070,NA,NA,NA,NA,NA,NA,"Dillingham Census Area, Alaska",25334,"Dillingham Census Area, Alaska",19.3,"Dillingham Census Area, Alaska",51.7,2,3.5,4975,9.6,8.6,7.9,7.6,7.9,14.6,11.2,10.9,6.3,6.7,5.5,2.5,0.7,26.1,15.5,13,3.2,"Dillingham Census Area, Alaska",12.2,7.5,38.2,"Dillingham Census Area, Alaska",4847,4847,1,FALSE,"Dillingham Census Area, Alaska",2427,2427,1,FALSE
2090,NA,NA,NA,NA,NA,NA,"Fairbanks North Star Borough, Alaska",36374,"Fairbanks North Star Borough, Alaska",32.6,"Fairbanks North Star Borough, Alaska",54,6.8,8,99653,7.9,7,5.9,6.2,10.9,18.4,12.3,11.1,6,5.2,6.4,2.2,0.6,20.8,17.1,11.2,2.8000000000000003,"Fairbanks North Star Borough, Alaska",12.6,7.2,27.5,"Fairbanks North Star Borough, Alaska",30124,97581,0.30870763775735033,FALSE,"Fairbanks North Star Borough, Alaska",14895,41783,0.35648469473230737,FALSE
2100,NA,NA,NA,NA,NA,NA,"Haines Borough, Alaska",33521,"Haines Borough, Alaska",37.4,"Haines Borough, Alaska",53,1.2,3.9,2518,6.3,5.7,7.3,4.9,1.5,12,12.6,13.6,8,3.8,20.3,3.7,0.4,19.3,6.4,11.8,4.1000000000000005,"Haines Borough, Alaska",14.2,2.2,28.2,"Haines Borough, Alaska",2508,2508,1,FALSE,"Haines Borough, Alaska",1631,1631,1,FALSE
2105,NA,NA,NA,NA,NA,NA,"Hoonah-Angoon Census Area, Alaska",35355,"Hoonah-Angoon Census Area, Alaska",23.4,"Hoonah-Angoon Census Area, Alaska",51.4,3.7,6.7,2132,4.8,5.1,4,2.4,4.9,10.6,10.2,15.9,11.3,11.4,14.6,4.2,0.7,13.899999999999999,7.300000000000001,22.700000000000003,4.9,"Hoonah-Angoon Census Area, Alaska",7.6,9.2,15.2,"Hoonah-Angoon Census Area, Alaska",2150,2150,1,FALSE,"Hoonah-Angoon Census Area, Alaska",1771,1771,1,FALSE
2110,NA,NA,NA,NA,NA,NA,"Juneau City and Borough, Alaska",43276,"Juneau City and Borough, Alaska",39.5,"Juneau City and Borough, Alaska",51.1,2.2,6.6,32330,5.9,6.3,5.6,6.2,6.5,15,13.5,14.2,8,6.8,8.3,2.4,1.3,17.799999999999997,12.7,14.8,3.7,"Juneau City and Borough, Alaska",7.8,8.3,21.7,"Juneau City and Borough, Alaska",6738,31275,0.21544364508393285,FALSE,"Juneau City and Borough, Alaska",2722,13055,0.20850248946763691,FALSE
2122,NA,NA,NA,NA,NA,NA,"Kenai Peninsula Borough, Alaska",33820,"Kenai Peninsula Borough, Alaska",23.3,"Kenai Peninsula Borough, Alaska",52.1,1.2,4.1,58220,6.3,6.1,6.5,6.3,5.7,12.5,11.8,13.1,8.2,8.1,10.7,3.6,1.3,18.9,12,16.299999999999997,4.9,"Kenai Peninsula Borough, Alaska",10.8,6.8,25,"Kenai Peninsula Borough, Alaska",43953,55400,0.7933754512635379,FALSE,"Kenai Peninsula Borough, Alaska",25673,30578,0.839590555301197,FALSE
2130,NA,NA,NA,NA,NA,NA,"Ketchikan Gateway Borough, Alaska",34900,"Ketchikan Gateway Borough, Alaska",24.5,"Ketchikan Gateway Borough, Alaska",51.1,1.7,5.1,13804,6.1,6.4,6,5.8,6.3,13.5,12.4,13.8,7.2,8.4,9.5,3.2,1.4,18.5,12.1,15.600000000000001,4.6,"Ketchikan Gateway Borough, Alaska",15.1,11.7,19.1,"Ketchikan Gateway Borough, Alaska",3125,13477,0.23187653038510053,FALSE,"Ketchikan Gateway Borough, Alaska",1484,6166,0.24067466753162503,FALSE
2150,NA,NA,NA,NA,NA,NA,"Kodiak Island Borough, Alaska",32516,"Kodiak Island Borough, Alaska",26,"Kodiak Island Borough, Alaska",53.3,0.7,8.9,13649,7.9,8.2,6,7.6,6,16.6,13.2,12.1,7.1,6.2,6.7,1.9,0.5,22.1,13.6,13.3,2.4,"Kodiak Island Borough, Alaska",7.9,5.4,21,"Kodiak Island Borough, Alaska",4257,13592,0.31319894055326664,FALSE,"Kodiak Island Borough, Alaska",1945,5303,0.36677352442013955,FALSE
2158,NA,NA,NA,NA,NA,NA,"Kusilvak Census Area, Alaska",12578,"Kusilvak Census Area, Alaska",4.8,"Kusilvak Census Area, Alaska",53.5,1,1,8198,13.2,10.6,10.9,9.1,8,15.4,8.8,9.6,5.5,3.3,3.6,1.7,0.2,34.699999999999996,17.1,8.8,1.9,"Kusilvak Census Area, Alaska",10.5,9.1,34.9,"Wade Hampton Census Area, Alaska",7459,7459,1,FALSE,"Wade Hampton Census Area, Alaska",2183,2183,1,FALSE
2164,NA,NA,NA,NA,NA,NA,"Lake and Peninsula Borough, Alaska",24571,"Lake and Peninsula Borough, Alaska",15.8,"Lake and Peninsula Borough, Alaska",51.6,0.7,1.4,1375,7.1,7.5,7.3,6.7,9.6,14.5,11.8,11.9,8.3,7.4,4.5,2.9,0.5,21.9,16.3,15.700000000000001,3.4,"Lake and Peninsula Borough, Alaska",4.5,9.4,27.6,"Lake and Peninsula Borough, Alaska",1631,1631,1,TRUE,"Lake and Peninsula Borough, Alaska",1502,1502,1,TRUE
2170,NA,NA,NA,NA,NA,NA,"Matanuska-Susitna Borough, Alaska",30943,"Matanuska-Susitna Borough, Alaska",21.2,"Matanuska-Susitna Borough, Alaska",52.1,2.4,4.8,103464,7.3,7.5,7.9,6.9,6.3,14.2,13.2,12.9,7.1,6.1,7.3,2.5,0.8,22.700000000000003,13.2,13.2,3.3,"Matanuska-Susitna Borough, Alaska",12.5,6.8,23.2,"Matanuska-Susitna Borough, Alaska",44759,88995,0.502938367324007,FALSE,"Matanuska-Susitna Borough, Alaska",24839,41329,0.6010065571390549,FALSE
2180,NA,NA,NA,NA,NA,NA,"Nome Census Area, Alaska",22293,"Nome Census Area, Alaska",14.6,"Nome Census Area, Alaska",52.8,1.3,2.5,9925,9.6,10.2,9.2,8.1,7.7,15.1,11.2,10.7,6.8,4,5.2,1.9,0.3,28.999999999999996,15.8,10.8,2.1999999999999997,"Nome Census Area, Alaska",8.1,8.2,40.5,"Nome Census Area, Alaska",6270,9492,0.6605562579013906,FALSE,"Nome Census Area, Alaska",2644,4008,0.6596806387225549,FALSE
2185,NA,NA,NA,NA,NA,NA,"North Slope Borough, Alaska",49903,"North Slope Borough, Alaska",16.6,"North Slope Borough, Alaska",62.4,2.8,2.1,9797,8.3,7.8,6.2,5.5,5.8,17,12.5,15.5,9.7,5.4,4.7,1.3,0.3,22.3,11.3,15.1,1.6,"North Slope Borough, Alaska",4.1,11.9,13.2,"North Slope Borough, Alaska",5595,9430,0.5933191940615058,FALSE,"North Slope Borough, Alaska",1130,2500,0.452,FALSE
2188,NA,NA,NA,NA,NA,NA,"Northwest Arctic Borough, Alaska",23230,"Northwest Arctic Borough, Alaska",11.7,"Northwest Arctic Borough, Alaska",53.7,1.7,1.2,7734,10.5,10.8,8.8,8.1,7.7,15.8,10.5,11.1,5.1,4,4.7,2.4,0.7,30.1,15.8,9.1,3.0999999999999996,"Northwest Arctic Borough, Alaska",7.7,11.1,34.1,"Northwest Arctic Borough, Alaska",4323,7523,0.5746377774823873,FALSE,"Northwest Arctic Borough, Alaska",1598,2707,0.5903213889915035,FALSE
2195,NA,NA,NA,NA,NA,NA,"Petersburg Borough, Alaska",33227,"Petersburg Borough, Alaska",27.6,"Petersburg Borough, Alaska",50.7,1.1,10.4,3255,6.3,6.7,6.1,6.1,9.3,9.8,10.3,10.3,8,5.7,14.2,5.8,1.6,19.1,15.4,13.7,7.4,"Petersburg Borough, Alaska",12.6,3.4,17,"Petersburg Census Area, Alaska",3815,3815,1,FALSE,"Petersburg Census Area, Alaska",1994,1994,1,FALSE
2198,NA,NA,NA,NA,NA,NA,"Prince of Wales-Hyder Census Area, Alaska",27236,"Prince of Wales-Hyder Census Area, Alaska",17.6,"Prince of Wales-Hyder Census Area, Alaska",54.3,1.2,3.8,6474,6.1,6.8,7,6,5.1,12.1,11.1,14.7,8.3,8,10.5,3.8,0.5,19.9,11.1,16.3,4.3,"Prince of Wales-Hyder Census Area, Alaska",8.1,8.1,22.3,"Prince of Wales-Hyder Census Area, Alaska",5559,5559,1,FALSE,"Prince of Wales-Hyder Census Area, Alaska",2992,2992,1,FALSE
2220,NA,NA,NA,NA,NA,NA,"Sitka City and Borough, Alaska",38423,"Sitka City and Borough, Alaska",32.6,"Sitka City and Borough, Alaska",51.2,1.5,6.5,8738,4.7,6.7,6.8,5.8,5.6,14.9,13.4,12.9,8.1,6.5,8.5,4.2,1.8,18.2,11.399999999999999,14.6,6,"Sitka City and Borough, Alaska",11.3,8.2,27.7,"Sitka City and Borough, Alaska",1854,8881,0.20876027474383516,FALSE,"Sitka City and Borough, Alaska",888,4102,0.21647976596782056,FALSE
2230,NA,NA,NA,NA,NA,NA,"Skagway Municipality, Alaska",39842,"Skagway Municipality, Alaska",33.7,"Skagway Municipality, Alaska",52.3,1.4,5.2,1061,6.2,5.9,2.1,5.7,3.9,19.5,15.5,13,11.4,5.6,8.5,2.4,0.5,14.200000000000001,9.6,17,2.9,"Skagway Municipality, Alaska",14.7,21.2,8.9,"Skagway Municipality, Alaska",968,968,1,FALSE,"Skagway Municipality, Alaska",636,636,1,FALSE
2240,NA,NA,NA,NA,NA,NA,"Southeast Fairbanks Census Area, Alaska",32409,"Southeast Fairbanks Census Area, Alaska",19.1,"Southeast Fairbanks Census Area, Alaska",55,2.1,5.5,6876,7.4,7.1,8.5,7.8,4.3,13.4,11.7,12.8,8,6,9,3.2,0.7,23,12.1,14,3.9000000000000004,"Southeast Fairbanks Census Area, Alaska",5.8,7.9,20,"Southeast Fairbanks Census Area, Alaska",7029,7029,1,FALSE,"Southeast Fairbanks Census Area, Alaska",3915,3915,1,FALSE
2261,NA,NA,NA,NA,NA,NA,"Valdez-Cordova Census Area, Alaska",38507,"Valdez-Cordova Census Area, Alaska",30.6,"Valdez-Cordova Census Area, Alaska",52.7,0.5,5,9301,6.3,7.6,6.5,4.6,5.5,15.3,11.7,14.5,6.5,9.1,10.4,1.3,0.7,20.4,10.1,15.6,2,"Valdez-Cordova Census Area, Alaska",12.5,8.9,16.4,"Valdez-Cordova Census Area, Alaska",9636,9636,1,FALSE,"Valdez-Cordova Census Area, Alaska",6102,6102,1,FALSE
2275,NA,NA,NA,NA,NA,NA,"Wrangell City and Borough, Alaska",31489,"Wrangell City and Borough, Alaska",20.7,"Wrangell City and Borough, Alaska",52.4,0.1,4.9,2484,4.7,3.6,6.9,6.6,2.7,10.6,8.4,13.9,12.1,8.5,10.8,9.4,1.9,15.200000000000001,9.3,20.6,11.3,"Wrangell City and Borough, Alaska",13,9.2,23.2,"Wrangell City and Borough, Alaska",2369,2369,1,FALSE,"Wrangell City and Borough, Alaska",1428,1428,1,FALSE
2282,NA,NA,NA,NA,NA,NA,"Yakutat City and Borough, Alaska",31878,"Yakutat City and Borough, Alaska",20,"Yakutat City and Borough, Alaska",53.6,0.6,7.3,689,9,6.1,7.3,6,6.2,14.1,12,15.1,6,6,8.3,3.6,0.4,22.4,12.2,12,4,"Yakutat City and Borough, Alaska",10.1,10.4,10.4,"Yakutat City and Borough, Alaska",662,662,1,FALSE,"Yakutat City and Borough, Alaska",450,450,1,FALSE
2290,NA,NA,NA,NA,NA,NA,"Yukon-Koyukuk Census Area, Alaska",22386,"Yukon-Koyukuk Census Area, Alaska",13.4,"Yukon-Koyukuk Census Area, Alaska",53.7,0.6,2.4,5415,7.4,8.5,7.1,7.1,6,13.6,11.5,10.6,7.2,7.3,9.4,3,1.3,23,13.1,14.5,4.3,"Yukon-Koyukuk Census Area, Alaska",7.3,12.2,29.2,"Yukon-Koyukuk Census Area, Alaska",5588,5588,1,FALSE,"Yukon-Koyukuk Census Area, Alaska",4038,4038,1,FALSE
4001,Arizona,AZ,Apache,0.2978923393948158,8240,27661,"Apache County, Arizona",14499,"Apache County, Arizona",11.7,"Apache County, Arizona",49.3,1.1,6.2,71522,6.9,7.7,8.2,8.2,7,12.4,10.7,12.1,6.2,6.1,8.6,4.5,1.4,22.8,15.2,12.3,5.9,"Apache County, Arizona",9.6,7,39.5,"Apache County, Arizona",52967,71518,0.7406107553343214,FALSE,"Apache County, Arizona",25437,32514,0.7823399151134895,FALSE
4003,Arizona,AZ,Cochise,0.5616714985504349,28092,50015,"Cochise County, Arizona",25436,"Cochise County, Arizona",23,"Cochise County, Arizona",50.8,5.5,35.3,126279,6.1,6.4,5.9,6.3,6.1,12.7,10.8,11.3,5.8,7.6,12.1,6.8,2.1,18.4,12.399999999999999,13.399999999999999,8.9,"Cochise County, Arizona",12.3,4,21.6,"Cochise County, Arizona",47680,131346,0.3630106740974221,FALSE,"Cochise County, Arizona",22851,59041,0.3870361274368659,FALSE
4005,Arizona,AZ,Coconino,0.35307105580088316,21108,59784,"Coconino County, Arizona",26387,"Coconino County, Arizona",35.6,"Coconino County, Arizona",49.2,2,14,140217,5.6,5.6,6.3,11.5,12.5,13.7,10.8,10.7,6.1,5.7,7.5,3.1,1.1,17.5,24,11.8,4.2,"Coconino County, Arizona",11.1,4.6,27.3,"Coconino County, Arizona",42297,134421,0.3146606557011181,FALSE,"Coconino County, Arizona",26964,63321,0.42583029326763633,FALSE
4007,Arizona,AZ,Gila,0.3864621086192332,14182,36697,"Gila County, Arizona",22939,"Gila County, Arizona",18.5,"Gila County, Arizona",49.4,0.9,18.7,53400,5.7,5.6,5.8,4.8,5.2,9.7,8.4,11.2,7.5,8.4,16.2,8.9,2.6,17.1,10,15.9,11.5,"Gila County, Arizona",11.4,4.4,23.9,"Gila County, Arizona",22008,53597,0.4106199973879135,FALSE,"Gila County, Arizona",17376,32698,0.5314086488470243,FALSE
4009,Arizona,AZ,Graham,0.39520338816113465,8025,20306,"Graham County, Arizona",18113,"Graham County, Arizona",15.3,"Graham County, Arizona",53.7,2.3,32.9,37879,7.4,7.3,7.8,7.8,7.5,15.1,12.5,11,4.8,5.5,7.6,4.1,1.5,22.5,15.3,10.3,5.6,"Graham County, Arizona",14.6,3,24.5,"Graham County, Arizona",17284,37220,0.4643739924771628,FALSE,"Graham County, Arizona",5233,12980,0.4031587057010786,FALSE
4011,Arizona,AZ,Greenlee,0.3644067796610169,1892,5192,"Greenlee County, Arizona",25349,"Greenlee County, Arizona",11.9,"Greenlee County, Arizona",53.3,2.3,46.4,9504,7.3,7.8,8,7.5,6.7,14.5,13.7,10.9,5.7,5.7,5.6,5.6,1,23.1,14.2,11.4,6.6,"Greenlee County, Arizona",7.2,2.8,14.8,"Greenlee County, Arizona",3929,8437,0.465686855517364,FALSE,"Greenlee County, Arizona",2146,4372,0.4908508691674291,FALSE
4012,Arizona,AZ,La Paz,0.6726600571332549,4003,5951,"La Paz County, Arizona",21845,"La Paz County, Arizona",12.4,"La Paz County, Arizona",51.6,1.8,27.1,20701,4.6,5,4.3,4.9,4.4,8.5,7.7,9.5,6,7.2,18.8,16.2,2.9,13.899999999999999,9.3,13.2,19.099999999999998,"La Paz County, Arizona",12.2,5.1,14.2,"La Paz County, Arizona",11541,20489,0.563277856410757,FALSE,"La Paz County, Arizona",10267,16049,0.6397283319833011,FALSE
4013,Arizona,AZ,Maricopa,0.4766837560609095,747361,1567834,"Maricopa County, Arizona",31697,"Maricopa County, Arizona",32,"Maricopa County, Arizona",49.5,6.8,30.8,4253913,6.6,6.8,7,6.8,6.8,14.5,13.1,12.7,5.9,5.4,8.4,4.3,1.7,20.4,13.6,11.3,6,"Maricopa County, Arizona",12.1,5.5,20.7,"Maricopa County, Arizona",90229,3817117,0.023637996949006278,FALSE,"Maricopa County, Arizona",39223,1639279,0.023926982533174646,FALSE
4015,Arizona,AZ,Mohave,0.7290444441664686,58282,79943,"Mohave County, Arizona",24829,"Mohave County, Arizona",12.9,"Mohave County, Arizona",50.5,1.6,16.2,206064,4.4,4.9,5.4,4.9,4.7,10.1,9.2,11.6,7.9,8.2,16.6,9.4,2.8,14.700000000000001,9.600000000000001,16.1,12.2,"Mohave County, Arizona",13.5,6,21.3,"Mohave County, Arizona",45970,200186,0.22963643811255532,FALSE,"Mohave County, Arizona",28296,110911,0.25512347738276636,FALSE
4017,Arizona,AZ,Navajo,0.5106715640045665,20577,40294,"Navajo County, Arizona",18333,"Navajo County, Arizona",15.8,"Navajo County, Arizona",50.2,1.6,11.3,108705,7.3,7.6,7.8,7.3,6,12.3,10.7,11.4,6.5,6.3,10.3,5,1.6,22.7,13.3,12.8,6.6,"Navajo County, Arizona",13.8,6.8,29.7,"Navajo County, Arizona",58171,107449,0.5413824232891884,FALSE,"Navajo County, Arizona",32236,56938,0.566159682461625,FALSE
4019,Arizona,AZ,Pima,0.3970875628498245,167428,421640,"Pima County, Arizona",28480,"Pima County, Arizona",31.9,"Pima County, Arizona",49.2,4.9,37,1019722,5.8,5.9,6.1,6.8,9,12.5,11.4,11.4,6.2,6.3,10.6,5.8,2.2,17.799999999999997,15.8,12.5,8,"Pima County, Arizona",11.8,4.2,25,"Pima County, Arizona",73750,980263,0.07523491144723406,FALSE,"Pima County, Arizona",33543,440909,0.07607692290245834,FALSE
4021,Arizona,AZ,Pinal,0.5621092121717383,72819,129546,"Pinal County, Arizona",23653,"Pinal County, Arizona",19,"Pinal County, Arizona",52.2,5.8,29.9,419721,5.9,6.8,6.9,6.1,5.7,13.2,13.2,11.2,5.7,6.2,11.9,5.9,1.4,19.6,11.8,11.9,7.300000000000001,"Pinal County, Arizona",12.9,5.3,22.3,"Pinal County, Arizona",82311,375770,0.21904622508449317,FALSE,"Pinal County, Arizona",30511,159222,0.191625529135421,FALSE
4023,Arizona,AZ,Santa Cruz,0.2371447696707844,3897,16433,"Santa Cruz County, Arizona",20324,"Santa Cruz County, Arizona",21,"Santa Cruz County, Arizona",47.8,0.7,83.5,46584,7.2,8.2,7.2,8.1,6.5,10.6,11.2,11.8,6,6.3,10,5.1,1.8,22.599999999999998,14.6,12.3,6.8999999999999995,"Santa Cruz County, Arizona",14.1,9.5,20.7,"Santa Cruz County, Arizona",12748,47420,0.2688317165752847,FALSE,"Santa Cruz County, Arizona",6446,18010,0.3579122709605775,FALSE
